"No.","Time","Source","Destination","Protocol","Length","Info"
"56","0.043983","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"57","0.044436","192.85.1.36","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"58","0.047928","186.148.64.198","186.148.64.198","UDP","128","16582  >  16582 Len=82"
"59","0.048046","92.225.183.188","92.225.183.188","TCP","128","16582  >  16582 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"60","0.048164","171.201.97.83","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dcf)"
"61","0.048385","171.201.97.83","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"62","0.049419","171.201.97.83","192.0.0.1","UDP","128","16582  >  3283 Len=82"
"63","0.049538","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"64","0.049990","192.85.1.37","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"65","0.053482","93.74.32.99","93.74.32.99","UDP","128","8291  >  8291 Len=82"
"66","0.053600","46.112.219.222","46.112.219.222","TCP","128","8291  >  8291 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"67","0.053719","221.226.23.152","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd0)"
"68","0.053939","221.226.23.152","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"69","0.054973","221.226.23.152","192.0.0.1","UDP","128","8291  >  3283 Len=82"
"70","0.055092","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"71","0.055545","192.85.1.38","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"72","0.059037","166.163.183.0","166.163.183.0","UDP","128","46848  >  46848 Len=82"
"73","0.059155","23.56.109.239","23.56.109.239","TCP","128","46848  >  46848 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"74","0.059273","110.241.11.204","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd1)"
"75","0.059494","110.241.11.204","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"76","0.060528","110.241.11.204","192.0.0.1","UDP","128","46848  >  3283 Len=82"
"77","0.060647","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"78","0.061099","192.85.1.39","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"79","0.064591","83.81.219.128","83.81.219.128","UDP","128","56192  >  56192 Len=82"
"80","0.064710","131.154.145.198","131.154.145.198","TCP","128","56192  >  56192 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"81","0.064828","55.120.133.230","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd2)"
"82","0.065048","55.120.133.230","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"83","0.066082","55.120.133.230","192.0.0.1","UDP","128","56192  >  3283 Len=82"
"84","0.066201","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"85","0.066654","192.85.1.40","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"86","0.070146","41.168.237.192","41.168.237.192","UDP","128","60864  >  60864 Len=82"
"87","0.070264","65.205.72.227","65.205.72.227","TCP","128","60864  >  60864 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"88","0.070382","27.188.66.243","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd3)"
"89","0.070603","27.188.66.243","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"90","0.071637","27.188.66.243","192.0.0.1","UDP","128","60864  >  3283 Len=82"
"91","0.071756","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"92","0.072208","192.85.1.41","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"93","0.075700","20.212.118.224","20.212.118.224","UDP","128","30432  >  30432 Len=82"
"94","0.075819","168.224.3.64","168.224.3.64","TCP","128","30432  >  30432 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"95","0.075937","133.216.134.72","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd4)"
"96","0.076157","133.216.134.72","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"97","0.077191","133.216.134.72","192.0.0.1","UDP","128","30432  >  3283 Len=82"
"98","0.077310","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"99","0.077763","192.85.1.42","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"100","0.081255","10.106.59.112","10.106.59.112","UDP","128","15216  >  15216 Len=82"
"101","0.081373","84.112.1.160","84.112.1.160","TCP","128","15216  >  15216 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"102","0.081491","66.236.67.36","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd5)"
"103","0.081712","66.236.67.36","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"104","0.082746","66.236.67.36","192.0.0.1","UDP","128","15216  >  3283 Len=82"
"105","0.082865","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"106","0.083317","192.85.1.43","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"107","0.086809","5.53.29.184","5.53.29.184","UDP","128","7608  >  7608 Len=82"
"108","0.086928","42.56.0.208","42.56.0.208","TCP","128","7608  >  7608 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"109","0.087046","33.118.33.146","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd6)"
"110","0.087266","33.118.33.146","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"111","0.088300","33.118.33.146","192.0.0.1","UDP","128","7608  >  3283 Len=82"
"112","0.088419","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"113","0.088872","192.85.1.44","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"114","0.092364","2.154.142.220","2.154.142.220","UDP","128","36572  >  36572 Len=82"
"115","0.092482","21.28.0.104","21.28.0.104","TCP","128","36572  >  36572 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"116","0.092600","16.187.16.201","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd7)"
"117","0.092821","16.187.16.201","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"118","0.093855","16.187.16.201","192.0.0.1","UDP","128","36572  >  3283 Len=82"
"119","0.093974","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"120","0.094426","192.85.1.45","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"121","0.097918","1.77.71.110","1.77.71.110","UDP","128","18286  >  18286 Len=82"
"122","0.098037","10.142.0.52","10.142.0.52","TCP","128","18286  >  18286 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"123","0.098155","128.91.47.85","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd8)"
"124","0.098375","128.91.47.85","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"125","0.099409","128.91.47.85","192.0.0.1","UDP","128","18286  >  3283 Len=82"
"126","0.099528","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"127","0.099981","192.85.1.46","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"128","0.103473","0.166.163.183","0.166.163.183","UDP","128","41911  >  41911 Len=82"
"129","0.103591","5.71.0.26","5.71.0.26","TCP","128","41911  >  41911 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"130","0.103709","200.43.48.155","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dd9)"
"131","0.103930","200.43.48.155","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"132","0.104964","200.43.48.155","192.0.0.1","UDP","128","41911  >  3283 Len=82"
"133","0.105083","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"134","0.105535","192.85.1.47","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"135","0.109027","136.85.246.234","136.85.246.234","UDP","128","63210  >  63210 Len=82"
"136","0.109146","2.163.128.13","2.163.128.13","TCP","128","63210  >  63210 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"137","0.109264","236.19.63.124","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dda)"
"138","0.109484","236.19.63.124","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"139","0.110518","236.19.63.124","192.0.0.1","UDP","128","63210  >  3283 Len=82"
"140","0.110637","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"141","0.111090","192.85.1.48","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"142","0.114582","68.42.251.117","68.42.251.117","UDP","128","64373  >  64373 Len=82"
"143","0.114700","137.87.103.55","137.87.103.55","TCP","128","64373  >  64373 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"144","0.114818","118.9.159.190","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0ddb)"
"145","0.115039","118.9.159.190","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"146","0.116073","118.9.159.190","192.0.0.1","UDP","128","64373  >  3283 Len=82"
"147","0.116192","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"148","0.116644","192.85.1.49","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"149","0.120136","170.19.218.139","170.19.218.139","UDP","128","55947  >  55947 Len=82"
"150","0.120255","204.173.20.170","204.173.20.170","TCP","128","55947  >  55947 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"151","0.120373","59.4.207.223","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0ddc)"
"152","0.120593","59.4.207.223","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"153","0.121627","59.4.207.223","192.0.0.1","UDP","128","55947  >  3283 Len=82"
"154","0.121746","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"155","0.122199","192.85.1.50","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"156","0.125691","221.15.74.116","221.15.74.116","UDP","128","19060  >  19060 Len=82"
"157","0.125809","102.86.138.85","102.86.138.85","TCP","128","19060  >  19060 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"158","0.125927","149.132.192.222","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0ddd)"
"159","0.126148","149.132.192.222","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"160","0.127182","149.132.192.222","192.0.0.1","UDP","128","19060  >  3283 Len=82"
"161","0.127301","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"162","0.127753","192.85.1.51","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"163","0.131245","110.135.165.58","110.135.165.58","UDP","128","42298  >  42298 Len=82"
"164","0.131364","187.45.226.27","187.45.226.27","TCP","128","42298  >  42298 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"165","0.131482","74.194.96.111","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0dde)"
"166","0.131702","74.194.96.111","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"167","0.132736","74.194.96.111","192.0.0.1","UDP","128","42298  >  3283 Len=82"
"168","0.132855","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"169","0.133308","192.85.1.52","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"170","0.136800","55.67.210.157","55.67.210.157","UDP","128","53917  >  53917 Len=82"
"171","0.136918","213.144.86.60","213.144.86.60","TCP","128","53917  >  53917 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"172","0.137036","173.103.151.6","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0ddf)"
"173","0.137257","173.103.151.6","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"174","0.138291","173.103.151.6","192.0.0.1","UDP","128","53917  >  3283 Len=82"
"175","0.138410","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"176","0.138862","192.85.1.53","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"177","0.142354","147.167.78.127","147.167.78.127","UDP","128","20095  >  20095 Len=82"
"178","0.142473","106.200.43.30","106.200.43.30","TCP","128","20095  >  20095 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"179","0.142591","86.179.203.131","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0de0)"
"180","0.142811","86.179.203.131","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"181","0.143845","86.179.203.131","192.0.0.1","UDP","128","20095  >  3283 Len=82"
"182","0.143964","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"183","0.144417","192.85.1.54","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"184","0.147909","193.213.0.14","193.213.0.14","UDP","128","14  >  14 Len=82"
"185","0.148027","53.100.21.143","53.100.21.143","TCP","128","14  >  14 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"186","0.148145","163.95.66.240","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0de1)"
"187","0.148366","163.95.66.240","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"188","0.149400","163.95.66.240","192.0.0.1","UDP","128","14  >  3283 Len=82"
"189","0.149519","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"190","0.149971","192.85.1.55","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"191","0.153463","96.234.128.7","96.234.128.7","UDP","128","32775  >  32775 Len=82"
"192","0.153582","146.180.173.246","146.180.173.246","TCP","128","32775  >  32775 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"193","0.153700","81.175.161.120","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0de2)"
"194","0.153920","81.175.161.120","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"195","0.154954","81.175.161.120","192.0.0.1","UDP","128","32775  >  3283 Len=82"
"196","0.155073","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"197","0.155526","192.85.1.56","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"198","0.159018","184.115.231.50","184.115.231.50","UDP","128","59186  >  59186 Len=82"
"199","0.159136","73.90.86.251","73.90.86.251","TCP","128","59186  >  59186 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"200","0.159254","40.215.208.188","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0de3)"
"201","0.159475","40.215.208.188","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"202","0.160509","40.215.208.188","192.0.0.1","UDP","128","59186  >  3283 Len=82"
"203","0.160628","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"204","0.161080","192.85.1.57","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"205","0.164572","92.57.243.153","92.57.243.153","UDP","128","62361  >  62361 Len=82"
"206","0.164691","172.171.140.76","172.171.140.76","TCP","128","62361  >  62361 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"207","0.164809","20.107.232.94","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0de4)"
"208","0.165029","20.107.232.94","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"209","0.166063","20.107.232.94","192.0.0.1","UDP","128","62361  >  3283 Len=82"
"210","0.166182","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"211","0.166635","192.85.1.58","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"212","0.170127","166.26.94.253","166.26.94.253","UDP","128","24317  >  24317 Len=82"
"213","0.170245","86.85.198.38","86.85.198.38","TCP","128","24317  >  24317 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"214","0.170363","10.53.244.47","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0de5)"
"215","0.170584","10.53.244.47","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"216","0.171618","10.53.244.47","192.0.0.1","UDP","128","24317  >  3283 Len=82"
"217","0.171737","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"218","0.172189","192.85.1.59","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"219","0.175681","219.11.136.79","219.11.136.79","UDP","128","34895  >  34895 Len=82"
"220","0.175800","43.42.227.19","43.42.227.19","TCP","128","34895  >  34895 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"221","0.175918","141.28.93.38","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0de6)"
"222","0.176138","141.28.93.38","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"223","0.177172","141.28.93.38","192.0.0.1","UDP","128","34895  >  3283 Len=82"
"224","0.177291","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"225","0.177744","192.85.1.60","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"226","0.181236","229.131.99.22","229.131.99.22","UDP","128","25366  >  25366 Len=82"
"227","0.181354","157.147.214.184","157.147.214.184","TCP","128","25366  >  25366 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
"228","0.181472","70.142.46.147","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=0de7)"
"229","0.181693","70.142.46.147","192.0.0.1","MEMCACHE","1400","MEMCACHE Continuation"
"230","0.182727","70.142.46.147","192.0.0.1","UDP","128","25366  >  3283 Len=82"
"231","0.182846","192.85.1.2","192.0.0.1","DNS","133","Dynamic update 0x000c Unknown (16401) \\000E\\000\\0005\357\277\275\\000[Malformed Packet]"
"232","0.183298","192.85.1.61","192.0.0.1","ICMP","1500","Echo (ping) request  id=0x0000, seq=0/0, ttl=255 (no response found!)"
"233","0.186790","114.193.177.139","114.193.177.139","UDP","128","45451  >  45451 Len=82"
"234","0.186909","78.201.235.92","78.201.235.92","TCP","128","45451  >  45451 [ACK] Seq=1 Ack=1 Win=4096 Len=70"
