,Category
813,1
814,0
815,1
816,1
817,1
818,1
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,1
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,1
841,1
842,0
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,1
853,1
854,1
855,0
856,1
857,1
858,1
859,1
860,1
861,1
862,1
863,1
864,1
865,1
866,1
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,0
878,1
879,1
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,1
889,1
890,1
891,1
892,1
893,1
894,0
895,1
896,1
897,1
898,1
899,0
900,1
901,0
902,0
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,0
913,1
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,0
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,1
938,0
939,0
940,0
941,1
942,1
943,1
944,1
945,1
946,1
947,1
948,0
949,1
950,1
951,1
952,1
953,1
954,1
955,0
956,1
957,0
958,0
959,1
960,0
961,0
962,1
963,1
964,1
965,1
966,0
967,1
968,1
969,1
970,0
971,1
972,1
973,0
974,1
975,1
976,0
977,1
978,1
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,0
988,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
996,1
997,1
998,1
999,0
1000,1
1001,0
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,1
1010,0
1011,1
1012,0
1013,0
1014,1
1015,1
1016,1
1017,1
1018,0
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,0
1027,1
1028,1
1029,0
1030,1
1031,0
1032,1
1033,1
1034,0
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,0
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,0
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,0
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,0
1085,1
1086,1
1087,0
1088,1
1089,1
1090,1
1091,1
1092,1
1093,0
1094,1
1095,1
1096,0
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,1
1104,1
1105,1
1106,0
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,0
1116,1
1117,1
1118,1
1119,0
1120,1
1121,1
1122,1
1123,0
1124,1
1125,0
1126,1
1127,1
1128,1
1129,1
1130,1
1131,0
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,0
1142,1
1143,1
1144,0
1145,1
1146,1
1147,0
1148,1
1149,0
1150,1
1151,0
1152,1
1153,0
1154,1
1155,1
1156,1
1157,1
1158,1
1159,1
1160,0
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,0
1189,0
1190,1
1191,1
1192,1
1193,1
1194,1
1195,0
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,0
1208,1
1209,1
1210,1
1211,0
1212,1
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,0
1221,1
1222,0
1223,0
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,0
1236,1
1237,1
1238,1
1239,0
1240,0
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,0
1248,1
1249,1
1250,1
1251,0
1252,1
1253,0
1254,1
1255,1
1256,0
1257,1
1258,1
1259,1
1260,1
1261,1
1262,0
1263,1
1264,1
1265,1
1266,0
1267,1
1268,1
1269,1
1270,0
1271,1
1272,1
1273,1
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,0
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,0
1293,0
1294,0
1295,1
1296,1
1297,1
1298,0
1299,0
1300,0
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,0
1308,1
1309,1
1310,1
1311,0
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,0
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,0
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,0
1342,1
1343,1
1344,1
1345,0
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,0
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,0
1374,0
1375,0
1376,0
1377,1
1378,1
1379,1
1380,0
1381,0
1382,1
1383,1
1384,1
1385,1
1386,0
1387,1
1388,0
1389,1
1390,0
1391,1
1392,1
1393,0
1394,1
1395,0
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,0
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,0
1413,0
1414,1
1415,1
1416,1
1417,1
1418,0
1419,0
1420,1
1421,1
1422,0
1423,1
1424,0
1425,1
1426,1
1427,1
1428,1
1429,1
1430,0
1431,0
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,0
1445,0
1446,1
1447,0
1448,0
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,0
1461,1
1462,1
1463,1
1464,1
1465,0
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1473,0
1474,0
1475,1
1476,1
1477,1
1478,0
1479,1
1480,1
1481,0
1482,1
1483,1
1484,1
1485,1
1486,1
1487,0
1488,0
1489,0
1490,0
1491,0
1492,1
1493,1
1494,0
1495,1
1496,1
1497,1
1498,0
1499,1
1500,1
1501,1
1502,0
1503,1
1504,1
1505,0
1506,1
1507,1
1508,1
1509,1
1510,0
1511,1
1512,1
1513,0
1514,1
1515,0
1516,0
1517,1
1518,1
1519,1
1520,0
1521,0
1522,1
1523,1
1524,1
1525,1
1526,1
1527,0
1528,1
1529,1
1530,0
1531,1
1532,0
1533,1
1534,1
1535,1
1536,1
1537,0
1538,1
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,0
1550,1
1551,1
1552,0
1553,0
1554,1
1555,0
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,1
1568,1
1569,1
1570,1
1571,0
1572,0
1573,1
1574,1
1575,1
1576,0
1577,1
1578,1
1579,1
1580,1
1581,0
1582,1
1583,1
1584,0
1585,1
1586,1
1587,0
1588,1
1589,1
1590,0
1591,1
1592,1
1593,1
1594,0
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,0
1602,1
1603,0
1604,1
1605,1
1606,0
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,0
1620,1
1621,0
1622,0
1623,1
1624,0
1625,1
1626,1
1627,0
1628,1
1629,0
1630,1
1631,1
1632,0
1633,1
1634,1
1635,0
1636,1
1637,1
1638,1
1639,0
1640,1
1641,0
1642,0
1643,0
1644,1
1645,1
1646,1
1647,0
1648,0
1649,1
1650,0
1651,0
1652,1
1653,1
1654,1
1655,1
1656,1
1657,0
1658,1
1659,1
1660,1
1661,1
1662,0
1663,1
1664,1
1665,1
1666,0
1667,1
1668,1
1669,1
1670,0
1671,1
1672,1
1673,1
1674,1
1675,0
1676,1
1677,1
1678,0
1679,0
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,0
1688,1
1689,1
1690,0
1691,0
1692,1
1693,1
1694,0
1695,0
1696,0
1697,0
1698,1
1699,1
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,1
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,1
1721,1
1722,1
1723,1
1724,0
1725,0
1726,1
1727,1
1728,0
1729,0
1730,1
1731,1
1732,0
1733,0
1734,0
1735,1
1736,0
1737,1
1738,0
1739,1
1740,1
1741,1
1742,0
1743,0
1744,0
1745,1
1746,1
1747,0
1748,1
1749,0
1750,0
1751,1
1752,0
1753,1
1754,1
1755,1
1756,1
1757,0
1758,1
1759,0
1760,0
1761,1
1762,0
1763,1
1764,1
1765,1
1766,0
1767,1
1768,1
1769,0
1770,1
1771,1
1772,0
1773,1
1774,0
1775,0
1776,1
1777,0
1778,0
1779,0
1780,1
1781,0
1782,0
1783,0
1784,0
1785,0
1786,1
1787,1
1788,0
1789,0
1790,0
1791,1
1792,0
1793,0
1794,1
1795,0
1796,0
1797,0
1798,1
1799,1
1800,0
1801,0
1802,1
1803,1
1804,1
1805,0
1806,0
1807,0
1808,0
1809,0
1810,1
1811,0
1812,0
1813,1
1814,0
1815,1
1816,0
1817,0
1818,1
1819,0
1820,1
1821,1
1822,1
1823,0
1824,1
1825,1
1826,1
1827,0
1828,1
1829,0
1830,1
1831,1
1832,1
1833,1
1834,1
1835,1
1836,1
1837,1
1838,1
1839,1
1840,1
1841,1
1842,0
1843,0
1844,1
1845,0
1846,1
1847,1
1848,1
1849,1
1850,0
1851,0
1852,1
1853,1
1854,0
1855,0
1856,0
1857,1
1858,1
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,1
1868,1
1869,1
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,1
1881,1
1882,0
1883,0
1884,1
1885,1
1886,0
1887,0
1888,0
1889,0
1890,0
1891,1
1892,0
1893,0
1894,1
1895,0
1896,0
1897,1
1898,1
1899,1
1900,0
1901,1
1902,0
1903,1
1904,0
1905,1
1906,1
1907,1
1908,0
1909,0
1910,1
1911,1
1912,0
1913,1
1914,1
1915,0
1916,1
1917,1
1918,0
1919,1
1920,1
1921,0
1922,0
1923,0
1924,1
1925,1
1926,1
1927,0
1928,1
1929,1
1930,1
1931,1
1932,1
1933,0
1934,0
1935,1
1936,1
1937,1
1938,1
1939,1
1940,0
1941,1
1942,0
1943,1
1944,0
1945,1
1946,0
1947,1
1948,1
1949,0
1950,1
1951,1
1952,1
1953,1
1954,1
1955,0
1956,1
1957,1
1958,0
1959,1
1960,0
1961,1
1962,0
1963,0
1964,0
1965,1
1966,1
1967,1
1968,1
1969,0
1970,0
1971,0
1972,1
1973,1
1974,0
1975,0
1976,1
1977,1
1978,1
1979,1
1980,0
1981,0
1982,1
1983,1
1984,1
1985,0
1986,0
1987,0
1988,0
1989,0
1990,1
1991,0
1992,1
1993,1
1994,1
1995,0
1996,1
1997,0
1998,1
1999,1
2000,0
2001,1
2002,0
2003,0
2004,0
2005,1
2006,0
2007,1
2008,1
2009,0
2010,0
2011,0
2012,1
2013,1
2014,0
2015,1
2016,1
2017,0
2018,1
2019,1
2020,1
2021,1
2022,1
2023,1
2024,1
2025,1
2026,0
2027,1
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,1
2036,0
2037,1
2038,0
2039,1
2040,0
2041,1
2042,1
2043,1
2044,1
2045,1
2046,0
2047,1
2048,1
2049,1
2050,1
2051,0
2052,0
2053,0
2054,1
2055,0
2056,1
2057,1
2058,1
2059,0
2060,1
2061,1
2062,0
2063,1
2064,1
2065,0
2066,1
2067,1
2068,0
2069,1
2070,0
2071,0
2072,1
2073,0
2074,1
2075,1
2076,0
2077,1
2078,1
2079,1
2080,0
2081,0
2082,1
2083,1
2084,1
2085,1
2086,0
2087,1
2088,1
2089,1
2090,1
2091,0
2092,0
2093,1
2094,0
2095,1
2096,1
2097,0
2098,0
2099,1
2100,0
2101,0
2102,0
2103,1
2104,0
2105,1
2106,1
2107,0
2108,0
2109,1
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,0
2117,0
2118,1
2119,1
2120,1
2121,0
2122,0
2123,1
2124,0
2125,1
2126,0
2127,0
2128,1
2129,0
2130,0
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,1
2139,1
2140,1
2141,0
2142,1
2143,0
2144,0
2145,1
2146,0
2147,0
2148,0
2149,0
2150,1
2151,0
2152,1
2153,1
2154,1
2155,1
2156,1
2157,1
2158,1
2159,1
2160,1
2161,1
2162,0
2163,0
2164,0
2165,0
2166,1
2167,1
2168,1
2169,0
2170,0
2171,0
2172,0
2173,1
2174,0
2175,0
2176,1
2177,0
2178,1
2179,0
2180,0
2181,0
2182,0
2183,0
2184,1
2185,1
2186,0
2187,0
2188,0
2189,1
2190,1
2191,1
2192,0
2193,0
2194,1
2195,0
2196,0
2197,0
2198,0
2199,1
2200,1
2201,0
2202,0
2203,1
2204,1
2205,0
2206,0
2207,1
2208,1
2209,1
2210,1
2211,1
2212,1
2213,0
2214,0
2215,0
2216,0
2217,0
2218,1
2219,1
2220,0
2221,1
2222,1
2223,1
2224,1
2225,1
2226,0
2227,1
2228,0
2229,1
2230,0
2231,1
2232,0
2233,0
2234,1
2235,1
2236,1
2237,0
2238,1
2239,0
2240,1
2241,1
2242,0
2243,1
2244,1
2245,1
2246,1
2247,0
2248,1
2249,0
2250,1
2251,0
2252,1
2253,0
2254,1
2255,0
2256,0
2257,0
2258,1
2259,1
2260,0
2261,0
2262,1
2263,0
2264,0
2265,0
2266,1
2267,0
2268,1
2269,0
2270,0
2271,1
2272,1
2273,0
2274,0
2275,1
2276,1
2277,1
2278,0
2279,0
2280,0
2281,1
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,1
2294,0
2295,1
2296,0
2297,1
2298,0
2299,1
2300,0
2301,1
2302,0
2303,0
2304,0
2305,0
2306,0
2307,1
2308,0
2309,0
2310,0
2311,0
2312,1
2313,1
2314,0
2315,1
2316,1
2317,0
2318,1
2319,0
2320,1
2321,0
2322,1
2323,0
2324,0
2325,1
2326,1
2327,1
2328,0
2329,0
2330,0
2331,0
2332,0
2333,1
2334,0
2335,0
2336,1
2337,1
2338,0
2339,0
2340,0
2341,0
2342,1
2343,1
2344,0
2345,1
2346,0
2347,1
2348,0
2349,0
2350,1
2351,0
2352,0
2353,1
2354,0
2355,0
2356,0
2357,0
2358,0
2359,1
2360,0
2361,1
2362,0
2363,1
2364,0
2365,1
2366,1
2367,0
2368,0
2369,0
2370,0
2371,1
2372,0
2373,1
2374,1
2375,1
2376,1
2377,1
2378,0
2379,1
2380,1
2381,0
2382,0
2383,1
2384,1
2385,0
2386,0
2387,0
2388,0
2389,0
2390,1
2391,1
2392,1
2393,0
2394,1
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,1
2402,0
2403,1
2404,1
2405,0
2406,1
2407,1
2408,0
2409,1
2410,0
2411,0
2412,1
2413,0
2414,1
2415,0
2416,0
2417,1
2418,0
2419,1
2420,1
2421,0
2422,0
2423,0
2424,1
2425,0
2426,1
2427,1
2428,1
2429,1
2430,0
2431,1
2432,0
2433,0
2434,0
2435,1
2436,0
2437,1
2438,0
2439,0
2440,0
2441,1
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,1
2449,1
2450,1
2451,0
2452,0
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2459,1
2460,1
2461,1
2462,1
2463,0
2464,0
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,0
2472,0
2473,0
2474,1
2475,1
2476,0
2477,0
2478,0
2479,1
2480,0
2481,0
2482,0
2483,1
2484,0
2485,1
2486,0
2487,1
2488,1
2489,1
2490,1
2491,1
2492,0
2493,1
2494,1
2495,1
2496,0
2497,0
2498,0
2499,1
2500,1
2501,0
2502,0
2503,1
2504,0
2505,1
2506,0
2507,0
2508,1
2509,0
2510,1
2511,1
2512,0
2513,0
2514,0
2515,1
2516,1
2517,1
2518,1
2519,1
2520,0
2521,0
2522,0
2523,0
2524,0
2525,1
2526,0
2527,1
2528,0
2529,0
2530,0
2531,1
2532,1
2533,0
2534,0
2535,1
2536,1
2537,1
2538,1
2539,1
2540,0
2541,0
2542,1
2543,0
2544,1
2545,0
2546,1
2547,0
2548,1
2549,0
2550,0
2551,1
2552,1
2553,1
2554,1
2555,0
2556,1
2557,0
2558,1
2559,1
2560,1
2561,1
2562,0
2563,0
2564,1
2565,1
2566,1
2567,1
2568,0
2569,0
2570,0
2571,0
2572,1
2573,0
2574,1
2575,0
2576,1
2577,1
2578,0
2579,0
2580,1
2581,1
2582,0
2583,1
2584,0
2585,1
2586,0
2587,0
2588,1
2589,0
2590,0
2591,1
2592,1
2593,1
2594,0
2595,1
2596,0
2597,0
2598,1
2599,0
2600,0
2601,0
2602,0
2603,1
2604,0
2605,1
2606,0
2607,1
2608,1
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,1
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,1
2630,0
2631,0
2632,1
2633,0
2634,1
2635,1
2636,0
2637,1
2638,0
2639,1
2640,0
2641,0
2642,0
2643,0
2644,1
2645,0
2646,0
2647,0
2648,0
2649,1
2650,1
2651,1
2652,1
2653,0
2654,0
2655,0
2656,1
2657,1
2658,0
2659,0
2660,0
2661,0
2662,1
2663,1
2664,0
2665,1
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,1
2676,0
2677,0
2678,1
2679,0
2680,1
2681,0
2682,1
2683,1
2684,0
2685,1
2686,0
2687,1
2688,1
2689,0
2690,1
2691,0
2692,1
2693,1
2694,1
2695,1
2696,1
2697,1
2698,1
2699,1
2700,0
2701,0
2702,1
2703,0
2704,0
2705,1
2706,0
2707,1
2708,0
2709,0
2710,1
2711,1
2712,1
2713,1
2714,0
2715,1
2716,0
2717,0
2718,1
2719,0
2720,0
2721,1
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,1
2730,1
2731,0
2732,0
2733,0
2734,1
2735,1
2736,0
2737,0
2738,0
2739,0
2740,1
2741,1
2742,1
2743,1
2744,1
2745,0
2746,0
2747,1
2748,0
2749,1
2750,0
2751,0
2752,0
2753,1
2754,1
2755,0
2756,1
2757,0
2758,1
2759,0
2760,1
2761,1
2762,1
2763,0
2764,1
2765,1
2766,1
2767,0
2768,0
2769,1
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,1
2777,1
2778,0
2779,1
2780,1
2781,1
2782,0
2783,0
2784,0
2785,0
2786,1
2787,1
2788,0
2789,0
2790,1
2791,1
2792,1
2793,0
2794,0
2795,0
2796,0
2797,1
2798,1
2799,0
2800,0
2801,0
2802,1
2803,0
2804,1
2805,1
2806,0
2807,1
2808,1
2809,1
2810,0
2811,0
2812,0
2813,1
2814,1
2815,1
2816,0
2817,0
2818,1
2819,1
2820,0
2821,1
2822,1
2823,1
2824,0
2825,0
2826,1
2827,0
2828,1
2829,0
2830,0
2831,1
2832,1
2833,1
2834,1
2835,1
2836,0
2837,1
2838,1
2839,0
2840,1
2841,0
2842,1
2843,1
2844,0
2845,0
2846,0
2847,0
2848,1
2849,1
2850,1
2851,0
2852,1
2853,1
2854,0
2855,1
2856,1
2857,1
2858,0
2859,1
2860,1
2861,1
2862,0
2863,0
2864,1
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,1
2873,1
2874,0
2875,1
2876,0
2877,0
2878,0
2879,1
2880,0
2881,1
2882,0
2883,1
2884,1
2885,0
2886,1
2887,0
2888,1
2889,1
2890,0
2891,1
2892,1
2893,0
2894,1
2895,0
2896,0
2897,0
2898,1
2899,1
2900,0
2901,1
2902,0
2903,1
2904,0
2905,1
2906,1
2907,1
2908,0
2909,1
2910,1
2911,0
2912,0
2913,1
2914,1
2915,0
2916,1
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,1
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,1
2935,1
2936,0
2937,0
2938,1
2939,0
2940,1
2941,0
2942,1
2943,0
2944,1
2945,1
2946,0
2947,0
2948,1
2949,0
2950,1
2951,1
2952,1
2953,1
2954,0
2955,0
2956,1
2957,1
2958,0
2959,1
2960,0
2961,1
2962,1
2963,0
2964,1
2965,0
2966,0
2967,1
2968,1
2969,0
2970,1
2971,0
2972,0
2973,0
2974,1
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2981,1
2982,0
2983,1
2984,0
2985,1
2986,0
2987,1
2988,0
2989,0
2990,1
2991,1
2992,0
2993,0
2994,1
2995,1
2996,1
2997,1
